Team,Games,Win-Loss,Off Plays,Off Yards,Off Yards/Play,Off TDs,Off Yards per Game,Def Plays,Yards Allowed,Yards/Play Allowed,Off TDs Allowed,Total TDs Allowed,Yards Per Game Allowed,Fumbles Recovered,Opponents Intercepted,Turnovers Gain,Fumbles Lost,Interceptions Thrown,Turnovers Lost,Turnover Margin,Avg Turnover Margin per Game,Time of Possession,Average Time of Possession per Game,Solo Tackle For Loss,Assist Tackle For Loss,Tackle for Loss Yards,Total Tackle For Loss,Tackle For Loss Per Game,Sacks,Sack Yards,Average Sacks per Game,Touchdowns,PAT,2 Point Conversions,Defensive Points,Feild Goals,Safety,Total Points,Points Per Game,Touchdowns Allowed,Opponent Extra Points,2 Point Conversions Allowed,Opp Deflected Extra Points,Opp Feild Goals Made,Opp Safety,Points Allowed,Avg Points per Game Allowed,Rush Attempts,Rush Yds,Yards/Rush,Rushing TD,Rushing Yards per Game,Opp Rush Attempts,Opp Rush Yards Alloweed,Yds/Rush Allowed,Opp Rush Touchdowns Allowed,Rush Yards Per Game Allowed,Redzone Attempts,Redzone Rush TD,Redzone Pass TD,Redzone Field Goals Made,Redzone Scores,Redzone Points,Opp Redzone Attempts,Opp Redzone Rush TD Allowed,Opp Redzone Pass Touchdowns Allowed,Opp Redzone Field Goals Made,Opp Redzone Scores,Redzone Points Allowed,Punt Returns,Net Punt Return Yards,Punt Return Touchdowns,Avg Yards Per Punt Return,Opp Punt Returns,Opp Net Punt Return Yards,Opp Punt Return Touchdowns Allowed,Avg Yards Allowed per Punt Return,Pass Attempts,Pass Completions,Passing Interceptions Thrown,Pass Yards,Pass Yards/Attempt,Yards/Completion,Pass Touchdowns,Pass Yards Per Game,Opp Completions Allowed,Opp Pass Attempts,Opp Pass Yds Allowed,Opp Pass TDs Allowed,Yards/Attempt Allowed,Yards/Completion Allowed,Pass Yards Per Game Allowed,Kickoffs Returned,Kickoff Return Yards,Kickoff Return Touchdowns,Avg Yard per Kickoff Return,Opp Kickoff Returns,Opponent Kickoff Return Yards,Opp Kickoff Return Touchdowns Allowed,Avg Yards per Kickoff Return Allowed,First Down Runs,First Down Passes,First Down Penalties,First Downs,Opp First Down Runs,Opp First Down Passes,Opp First Down Penalties,Opp First Downs,Penalties,Penalty Yards,Penalty Yards Per Game,3rd Attempts,3rd Conversions,3rd Percent,Opp 3rd Conversion,Opp 3rd Attempt,Opponent 3rd Percent,4th Attempts,4th Conversions,4th Percent,Opp 4th Conversion,Opp 4th Attempt,Opponent 4th Percent
Boston College (ACC),11,6-5,751.0,4245.0,5.65,34.0,385.9,750.0,4585.0,6.11,39.0,39.0,416.8,12.0,9.0,21.0,6.0,8.0,14.0,7.0,0.64,341:03,31:00,45.0,16.0,259.0,53.0,4.8,28.0,226.0,2.55,36.0,32.0,2.0,0.0,18.0,0.0,306.0,27.8,39.0,32.0,0.0,1.0,14.0,1.0,312.0,28.4,361.0,1119.0,3.1,11.0,101.7,400.0,1885.0,4.71,21.0,171.4,51.0,9.0,16.0,18.0,43.0,0.843,42.0,16.0,10.0,10.0,36.0,0.857,13.0,75.0,0.0,5.77,13.0,75.0,0.0,5.77,390.0,242.0,8.0,3126.0,8.02,12.92,23.0,284.2,216.0,350.0,2700.0,18.0,7.71,12.5,245.5,36.0,827.0,0.0,22.97,36.0,827.0,0.0,22.97,102.0,115.0,29.0,246.0,102.0,115.0,29.0,246.0,84.0,725.0,65.91,147.0,65.0,0.442,57.0,141.0,0.404,9.0,14.0,0.643,13.0,16.0,0.812
NC State (ACC),12,8-4,834.0,4624.0,5.54,44.0,385.3,909.0,4980.0,5.48,38.0,41.0,415.0,3.0,10.0,13.0,4.0,15.0,19.0,-6.0,-0.5,344:21,28:42,69.0,44.0,323.0,91.0,7.6,32.0,264.0,2.67,47.0,43.0,0.0,0.0,12.0,1.0,363.0,30.2,41.0,37.0,1.0,0.0,21.0,1.0,350.0,29.2,433.0,1470.0,3.39,20.0,122.5,488.0,2087.0,4.28,18.0,173.9,51.0,18.0,16.0,8.0,42.0,0.824,53.0,13.0,15.0,15.0,43.0,0.811,21.0,219.0,1.0,10.43,21.0,219.0,1.0,10.43,401.0,252.0,15.0,3154.0,7.87,12.52,24.0,262.8,247.0,421.0,2893.0,20.0,6.87,11.71,241.1,27.0,619.0,1.0,22.93,27.0,619.0,1.0,22.93,115.0,132.0,36.0,283.0,115.0,132.0,36.0,283.0,96.0,891.0,74.25,161.0,71.0,0.441,67.0,183.0,0.366,8.0,12.0,0.667,16.0,30.0,0.533
Washington St. (Pac-12),4,1-3,262.0,1536.0,5.86,14.0,384.0,276.0,1847.0,6.69,20.0,21.0,461.8,4.0,2.0,6.0,4.0,4.0,8.0,-2.0,-0.5,125:50,31:28,19.0,8.0,81.0,23.0,5.8,9.0,66.0,2.25,14.0,12.0,0.0,0.0,4.0,0.0,108.0,27.0,21.0,18.0,2.0,0.0,2.0,0.0,154.0,38.5,110.0,517.0,4.7,8.0,129.2,124.0,619.0,4.99,9.0,154.8,16.0,7.0,4.0,4.0,15.0,0.938,18.0,8.0,8.0,0.0,16.0,0.889,7.0,38.0,0.0,5.43,7.0,38.0,0.0,5.43,152.0,94.0,4.0,1019.0,6.7,10.84,6.0,254.8,103.0,152.0,1228.0,11.0,8.08,11.92,307.0,9.0,181.0,0.0,20.11,9.0,181.0,0.0,20.11,31.0,57.0,5.0,93.0,31.0,57.0,5.0,93.0,21.0,187.0,46.75,51.0,20.0,0.392,25.0,52.0,0.481,3.0,7.0,0.429,6.0,7.0,0.857
Hawaii (Mountain West),9,5-4,640.0,3455.0,5.4,29.0,383.9,645.0,3679.0,5.7,29.0,31.0,408.8,5.0,12.0,17.0,6.0,6.0,12.0,5.0,0.56,258:37,28:44,51.0,19.0,203.0,60.0,6.7,28.0,174.0,3.11,30.0,26.0,3.0,0.0,8.0,0.0,236.0,26.2,31.0,29.0,0.0,0.0,11.0,0.0,248.0,27.6,324.0,1372.0,4.23,15.0,152.4,381.0,1905.0,5.0,17.0,211.7,30.0,13.0,7.0,6.0,26.0,0.867,31.0,12.0,7.0,8.0,27.0,0.871,20.0,246.0,0.0,12.3,20.0,246.0,0.0,12.3,316.0,195.0,6.0,2083.0,6.59,10.68,14.0,231.4,145.0,264.0,1774.0,12.0,6.72,12.23,197.1,16.0,373.0,1.0,23.31,16.0,373.0,1.0,23.31,104.0,81.0,11.0,196.0,104.0,81.0,11.0,196.0,48.0,386.0,42.89,138.0,54.0,0.391,53.0,127.0,0.417,10.0,13.0,0.769,8.0,13.0,0.615
Auburn (SEC),11,6-5,754.0,4211.0,5.58,28.0,382.8,794.0,4466.0,5.62,36.0,36.0,406.0,4.0,9.0,13.0,2.0,7.0,9.0,4.0,0.36,316:00,28:44,54.0,16.0,266.0,62.0,5.6,20.0,101.0,1.82,31.0,24.0,3.0,0.0,20.0,0.0,276.0,25.1,36.0,30.0,1.0,0.0,8.0,0.0,272.0,24.7,392.0,1788.0,4.56,16.0,162.5,430.0,1797.0,4.18,16.0,163.4,40.0,16.0,6.0,12.0,34.0,0.85,38.0,13.0,12.0,4.0,29.0,0.763,8.0,22.0,0.0,2.75,8.0,22.0,0.0,2.75,362.0,216.0,7.0,2423.0,6.69,11.22,12.0,220.3,235.0,364.0,2669.0,20.0,7.33,11.36,242.6,15.0,400.0,0.0,26.67,15.0,400.0,0.0,26.67,105.0,128.0,19.0,252.0,105.0,128.0,19.0,252.0,64.0,548.0,49.82,158.0,71.0,0.449,82.0,163.0,0.503,3.0,11.0,0.273,7.0,15.0,0.467
Michigan (Big Ten),6,2-4,385.0,2291.0,5.95,21.0,381.8,466.0,2606.0,5.59,26.0,26.0,434.3,2.0,2.0,4.0,2.0,4.0,6.0,-2.0,-0.33,153:44,25:37,22.0,6.0,108.0,25.0,4.2,8.0,54.0,1.33,23.0,21.0,1.0,0.0,3.0,0.0,170.0,28.3,26.0,25.0,1.0,0.0,8.0,0.0,207.0,34.5,172.0,789.0,4.59,12.0,131.5,258.0,1073.0,4.16,14.0,178.8,21.0,11.0,5.0,1.0,17.0,0.81,27.0,12.0,8.0,5.0,25.0,0.926,5.0,12.0,0.0,2.4,5.0,12.0,0.0,2.4,213.0,123.0,4.0,1502.0,7.05,12.21,9.0,250.3,123.0,208.0,1533.0,12.0,7.37,12.46,255.5,7.0,144.0,0.0,20.57,7.0,144.0,0.0,20.57,57.0,73.0,14.0,144.0,57.0,73.0,14.0,144.0,35.0,345.0,57.5,74.0,27.0,0.365,43.0,93.0,0.462,4.0,9.0,0.444,5.0,8.0,0.625
Pittsburgh (ACC),11,6-5,814.0,4176.0,5.13,34.0,379.6,765.0,3735.0,4.88,34.0,35.0,339.5,6.0,14.0,20.0,4.0,12.0,16.0,4.0,0.36,342:35,31:09,85.0,52.0,452.0,111.0,10.1,26.0,191.0,2.36,36.0,32.0,1.0,0.0,23.0,0.0,319.0,29.0,35.0,33.0,0.0,0.0,9.0,0.0,270.0,24.5,389.0,1319.0,3.39,20.0,119.9,388.0,1029.0,2.65,11.0,93.5,47.0,19.0,8.0,15.0,42.0,0.894,32.0,9.0,9.0,6.0,24.0,0.75,9.0,83.0,1.0,9.22,9.0,83.0,1.0,9.22,425.0,245.0,12.0,2857.0,6.72,11.66,14.0,259.7,211.0,377.0,2706.0,23.0,7.18,12.82,246.0,21.0,372.0,0.0,17.71,21.0,372.0,0.0,17.71,76.0,101.0,29.0,206.0,76.0,101.0,29.0,206.0,88.0,777.0,70.64,173.0,63.0,0.364,59.0,167.0,0.353,9.0,18.0,0.5,11.0,20.0,0.55
Duke (ACC),11,2-9,829.0,4173.0,5.03,30.0,379.4,783.0,4893.0,6.25,53.0,56.0,444.8,11.0,9.0,20.0,20.0,19.0,39.0,-19.0,-1.73,314:14,28:34,55.0,36.0,294.0,73.0,6.6,37.0,195.0,3.36,33.0,30.0,1.0,1.0,13.0,1.0,273.0,24.8,56.0,53.0,0.0,0.0,10.0,0.0,419.0,38.1,438.0,1724.0,3.94,19.0,156.7,462.0,2345.0,5.08,31.0,213.2,35.0,14.0,4.0,10.0,28.0,0.8,44.0,18.0,12.0,7.0,37.0,0.841,16.0,12.0,1.0,0.75,16.0,12.0,1.0,0.75,391.0,220.0,19.0,2449.0,6.26,11.13,11.0,222.6,184.0,321.0,2548.0,22.0,7.94,13.85,231.6,25.0,548.0,0.0,21.92,25.0,548.0,0.0,21.92,121.0,111.0,15.0,247.0,121.0,111.0,15.0,247.0,62.0,562.0,51.09,168.0,65.0,0.387,64.0,155.0,0.413,11.0,23.0,0.478,14.0,21.0,0.667
Charlotte (C-USA),6,2-4,416.0,2266.0,5.45,21.0,377.7,384.0,2517.0,6.55,25.0,26.0,419.5,3.0,5.0,8.0,4.0,2.0,6.0,2.0,0.33,205:45,34:18,15.0,10.0,58.0,20.0,3.3,16.0,88.0,2.67,22.0,18.0,0.0,0.0,4.0,0.0,162.0,27.0,26.0,25.0,0.0,1.0,4.0,0.0,195.0,32.5,237.0,929.0,3.92,11.0,154.8,219.0,1284.0,5.86,15.0,214.0,21.0,9.0,6.0,3.0,18.0,0.857,29.0,13.0,6.0,2.0,21.0,0.724,,,,,,,,,179.0,98.0,2.0,1337.0,7.47,13.64,10.0,222.8,95.0,165.0,1233.0,10.0,7.47,12.98,205.5,7.0,169.0,0.0,24.14,7.0,169.0,0.0,24.14,,,,,,,,,,,,96.0,39.0,0.406,32.0,69.0,0.464,,,,,,
Wyoming (Mountain West),6,2-4,409.0,2237.0,5.47,17.0,372.8,399.0,1968.0,4.93,15.0,16.0,328.0,6.0,4.0,10.0,4.0,5.0,9.0,1.0,0.17,184:07,30:41,34.0,24.0,194.0,46.0,7.7,16.0,101.0,2.67,17.0,16.0,1.0,0.0,13.0,0.0,159.0,26.5,16.0,15.0,0.0,0.0,5.0,0.0,126.0,21.0,275.0,1317.0,4.79,16.0,219.5,221.0,752.0,3.4,7.0,125.3,26.0,12.0,0.0,11.0,23.0,0.885,17.0,6.0,3.0,3.0,12.0,0.706,9.0,64.0,0.0,7.11,9.0,64.0,0.0,7.11,134.0,62.0,5.0,920.0,6.87,14.84,1.0,153.3,113.0,178.0,1216.0,8.0,6.83,10.76,202.7,17.0,407.0,0.0,23.94,17.0,407.0,0.0,23.94,48.0,49.0,10.0,107.0,48.0,49.0,10.0,107.0,30.0,259.0,43.17,89.0,27.0,0.303,29.0,80.0,0.362,6.0,12.0,0.5,0.0,6.0,0.0
Southern Miss. (C-USA),10,3-7,643.0,3720.0,5.79,30.0,372.0,697.0,4017.0,5.76,41.0,42.0,401.7,7.0,6.0,13.0,7.0,9.0,16.0,-3.0,-0.3,291:01,29:06,38.0,26.0,171.0,51.0,5.1,24.0,155.0,2.4,31.0,29.0,1.0,0.0,12.0,0.0,253.0,25.3,42.0,39.0,0.0,0.0,10.0,1.0,323.0,32.3,369.0,1590.0,4.31,18.0,159.0,403.0,1809.0,4.49,17.0,180.9,38.0,17.0,5.0,9.0,31.0,0.816,33.0,11.0,12.0,7.0,30.0,0.909,,,,,,,,,274.0,171.0,9.0,2130.0,7.77,12.46,12.0,213.0,185.0,294.0,2208.0,24.0,7.51,11.94,220.8,23.0,501.0,0.0,21.78,23.0,501.0,0.0,21.78,,,,,,,,,,,,135.0,57.0,0.422,68.0,142.0,0.479,,,,,,
Ga. Southern (Sun Belt),13,8-5,814.0,4826.0,5.93,38.0,371.2,828.0,4234.0,5.11,30.0,33.0,325.7,8.0,18.0,26.0,6.0,11.0,17.0,9.0,0.69,433:05,33:19,49.0,58.0,288.0,78.0,6.0,16.0,100.0,1.23,43.0,40.0,1.0,0.0,18.0,0.0,354.0,27.2,33.0,28.0,1.0,0.0,14.0,0.0,270.0,20.8,638.0,3472.0,5.44,29.0,267.1,422.0,1458.0,3.45,14.0,112.2,46.0,23.0,3.0,14.0,40.0,0.87,44.0,12.0,8.0,12.0,32.0,0.727,12.0,170.0,0.0,14.17,12.0,170.0,0.0,14.17,176.0,97.0,11.0,1354.0,7.69,13.96,9.0,104.2,234.0,406.0,2776.0,16.0,6.84,11.86,213.5,43.0,939.0,2.0,21.84,43.0,939.0,2.0,21.84,88.0,121.0,18.0,227.0,88.0,121.0,18.0,227.0,53.0,440.0,33.85,163.0,66.0,0.405,61.0,178.0,0.343,8.0,17.0,0.471,18.0,29.0,0.621
Texas St. (Sun Belt),12,2-10,778.0,4436.0,5.7,41.0,369.7,939.0,5939.0,6.32,55.0,58.0,494.9,8.0,7.0,15.0,4.0,14.0,18.0,-3.0,-0.25,310:04,25:50,37.0,32.0,180.0,53.0,4.4,27.0,202.0,2.25,44.0,41.0,0.0,0.0,9.0,0.0,332.0,27.7,58.0,56.0,0.0,0.0,18.0,0.0,458.0,38.2,372.0,1575.0,4.23,15.0,131.2,526.0,2694.0,5.12,29.0,224.5,40.0,15.0,15.0,3.0,33.0,0.825,61.0,26.0,15.0,14.0,55.0,0.902,15.0,122.0,0.0,8.13,15.0,122.0,0.0,8.13,406.0,248.0,14.0,2861.0,7.05,11.54,26.0,238.4,278.0,413.0,3245.0,26.0,7.86,11.67,270.4,21.0,369.0,0.0,17.57,21.0,369.0,0.0,17.57,143.0,147.0,24.0,314.0,143.0,147.0,24.0,314.0,62.0,597.0,49.75,151.0,50.0,0.331,88.0,179.0,0.492,10.0,26.0,0.385,14.0,21.0,0.667
Arizona (Pac-12),5,0-5,373.0,1847.0,4.95,10.0,369.4,351.0,2365.0,6.74,25.0,26.0,473.0,1.0,2.0,3.0,5.0,7.0,12.0,-9.0,-1.8,140:06,28:01,21.0,8.0,58.0,25.0,5.0,18.0,118.0,3.6,10.0,9.0,0.0,0.0,6.0,0.0,87.0,17.4,26.0,25.0,0.0,0.0,6.0,0.0,199.0,39.8,184.0,782.0,4.25,4.0,156.4,229.0,1353.0,5.91,19.0,270.6,13.0,3.0,2.0,4.0,9.0,0.692,28.0,16.0,3.0,6.0,25.0,0.893,6.0,61.0,0.0,10.17,6.0,61.0,0.0,10.17,189.0,114.0,7.0,1065.0,5.63,9.34,6.0,213.0,80.0,122.0,1012.0,6.0,8.3,12.65,202.4,2.0,110.0,1.0,55.0,2.0,110.0,1.0,55.0,55.0,43.0,10.0,108.0,55.0,43.0,10.0,108.0,34.0,294.0,58.8,79.0,26.0,0.329,27.0,63.0,0.429,3.0,12.0,0.25,5.0,8.0,0.625
Iowa (Big Ten),8,6-2,544.0,2949.0,5.42,27.0,368.6,578.0,2510.0,4.34,17.0,17.0,313.8,7.0,11.0,18.0,4.0,5.0,9.0,9.0,1.12,233:55,29:14,37.0,30.0,240.0,52.0,6.5,11.0,74.0,1.38,30.0,26.0,3.0,0.0,14.0,0.0,254.0,31.8,17.0,15.0,1.0,0.0,3.0,0.0,128.0,16.0,296.0,1368.0,4.62,18.0,171.0,303.0,861.0,2.84,8.0,107.6,36.0,17.0,7.0,9.0,33.0,0.917,22.0,8.0,5.0,3.0,16.0,0.727,6.0,31.0,0.0,5.17,6.0,31.0,0.0,5.17,248.0,141.0,5.0,1581.0,6.38,11.21,9.0,197.6,159.0,275.0,1649.0,9.0,6.0,10.37,206.1,15.0,236.0,0.0,15.73,15.0,236.0,0.0,15.73,58.0,78.0,5.0,141.0,58.0,78.0,5.0,141.0,38.0,317.0,39.62,107.0,36.0,0.336,54.0,134.0,0.403,6.0,9.0,0.667,8.0,16.0,0.5
NIU (MAC),6,0-6,442.0,2205.0,4.99,18.0,367.5,379.0,2513.0,6.63,24.0,30.0,418.8,2.0,5.0,7.0,8.0,2.0,10.0,-3.0,-0.5,201:54,33:39,15.0,22.0,91.0,26.0,4.3,14.0,91.0,2.33,18.0,14.0,2.0,0.0,7.0,1.0,149.0,24.8,30.0,27.0,1.0,0.0,7.0,1.0,232.0,38.7,221.0,762.0,3.45,7.0,127.0,219.0,1041.0,4.75,13.0,173.5,18.0,6.0,9.0,2.0,17.0,0.944,26.0,9.0,6.0,5.0,20.0,0.769,9.0,47.0,0.0,5.22,9.0,47.0,0.0,5.22,221.0,127.0,2.0,1443.0,6.53,11.36,11.0,240.5,104.0,160.0,1472.0,11.0,9.2,14.15,245.3,16.0,301.0,1.0,18.81,16.0,301.0,1.0,18.81,53.0,65.0,8.0,126.0,53.0,65.0,8.0,126.0,41.0,408.0,68.0,91.0,26.0,0.286,19.0,61.0,0.311,12.0,19.0,0.632,7.0,11.0,0.636
Middle Tenn. (C-USA),9,3-6,636.0,3293.0,5.18,25.0,365.9,663.0,4014.0,6.05,40.0,41.0,446.0,6.0,8.0,14.0,6.0,10.0,16.0,-2.0,-0.22,265:55,29:33,29.0,32.0,184.0,45.0,5.0,23.0,120.0,2.56,27.0,23.0,0.0,0.0,7.0,0.0,206.0,22.9,41.0,39.0,1.0,0.0,10.0,1.0,319.0,35.4,325.0,1219.0,3.75,12.0,135.4,382.0,1997.0,5.23,21.0,221.9,27.0,10.0,9.0,3.0,22.0,0.815,34.0,13.0,14.0,5.0,32.0,0.941,,,,,,,,,311.0,205.0,10.0,2074.0,6.67,10.12,13.0,230.4,167.0,281.0,2017.0,19.0,7.18,12.08,224.1,33.0,669.0,0.0,20.27,33.0,669.0,0.0,20.27,,,,,,,,,,,,129.0,55.0,0.426,75.0,140.0,0.536,,,,,,
Miami (OH) (MAC),3,2-1,185.0,1096.0,5.92,10.0,365.3,195.0,1181.0,6.06,11.0,11.0,393.7,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,86:11,28:44,14.0,10.0,84.0,19.0,6.3,4.0,23.0,1.33,11.0,11.0,0.0,0.0,3.0,0.0,86.0,28.7,11.0,11.0,0.0,0.0,1.0,0.0,80.0,26.7,100.0,381.0,3.81,2.0,127.0,109.0,378.0,3.47,5.0,126.0,10.0,2.0,4.0,2.0,8.0,0.8,7.0,4.0,2.0,0.0,6.0,0.857,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,85.0,47.0,1.0,715.0,8.41,15.21,8.0,238.3,52.0,86.0,803.0,6.0,9.34,15.44,267.7,12.0,225.0,0.0,18.75,12.0,225.0,0.0,18.75,19.0,35.0,8.0,62.0,19.0,35.0,8.0,62.0,18.0,182.0,60.67,41.0,17.0,0.415,18.0,39.0,0.462,2.0,3.0,0.667,2.0,3.0,0.667
South Fla. (AAC),9,1-8,650.0,3288.0,5.06,23.0,365.3,656.0,3973.0,6.06,41.0,47.0,441.4,3.0,10.0,13.0,11.0,6.0,17.0,-4.0,-0.44,256:07,28:27,37.0,10.0,105.0,42.0,4.7,30.0,177.0,3.33,26.0,23.0,1.0,0.0,9.0,0.0,208.0,23.1,47.0,44.0,0.0,0.0,11.0,0.0,359.0,39.9,337.0,1339.0,3.97,11.0,148.8,386.0,1911.0,4.95,20.0,212.3,32.0,11.0,10.0,4.0,25.0,0.781,42.0,14.0,14.0,8.0,36.0,0.857,19.0,288.0,2.0,15.16,19.0,288.0,2.0,15.16,313.0,187.0,6.0,1949.0,6.23,10.42,12.0,216.6,164.0,270.0,2062.0,21.0,7.64,12.57,229.1,18.0,394.0,1.0,21.89,18.0,394.0,1.0,21.89,99.0,97.0,14.0,210.0,99.0,97.0,14.0,210.0,48.0,436.0,48.44,124.0,38.0,0.306,71.0,142.0,0.5,7.0,24.0,0.292,11.0,15.0,0.733
Ohio (MAC),3,2-1,171.0,1088.0,6.36,12.0,362.7,213.0,1167.0,5.48,6.0,6.0,389.0,1.0,5.0,6.0,2.0,0.0,2.0,4.0,1.33,87:28,29:09,11.0,2.0,39.0,12.0,4.0,9.0,50.0,3.0,14.0,13.0,0.0,0.0,2.0,0.0,103.0,34.3,6.0,5.0,0.0,0.0,3.0,0.0,50.0,16.7,117.0,650.0,5.56,8.0,216.7,121.0,581.0,4.8,3.0,193.7,10.0,5.0,2.0,1.0,8.0,0.8,9.0,3.0,2.0,3.0,8.0,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,36.0,0.0,438.0,8.11,12.17,4.0,146.0,50.0,92.0,586.0,3.0,6.37,11.72,195.3,12.0,234.0,0.0,19.5,12.0,234.0,0.0,19.5,28.0,26.0,2.0,56.0,28.0,26.0,2.0,56.0,20.0,144.0,48.0,32.0,12.0,0.375,15.0,44.0,0.341,0.0,1.0,0.0,4.0,11.0,0.364
Northwestern (Big Ten),9,7-2,678.0,3246.0,4.79,28.0,360.7,632.0,3071.0,4.86,13.0,14.0,341.2,5.0,14.0,19.0,7.0,8.0,15.0,4.0,0.44,280:57,31:13,46.0,18.0,214.0,55.0,6.1,13.0,99.0,1.44,28.0,27.0,0.0,0.0,9.0,0.0,222.0,24.7,14.0,11.0,0.0,0.0,16.0,0.0,143.0,15.9,394.0,1465.0,3.72,16.0,162.8,295.0,1313.0,4.45,5.0,145.9,33.0,11.0,10.0,5.0,26.0,0.788,27.0,5.0,3.0,11.0,19.0,0.704,11.0,32.0,0.0,2.91,11.0,32.0,0.0,2.91,284.0,174.0,8.0,1781.0,6.27,10.24,12.0,197.9,175.0,337.0,1758.0,8.0,5.22,10.05,195.3,24.0,437.0,0.0,18.21,24.0,437.0,0.0,18.21,78.0,80.0,13.0,171.0,78.0,80.0,13.0,171.0,45.0,364.0,40.44,150.0,59.0,0.393,40.0,134.0,0.299,18.0,26.0,0.692,10.0,18.0,0.556
Indiana (Big Ten),8,6-2,570.0,2876.0,5.05,28.0,359.5,548.0,3025.0,5.52,20.0,21.0,378.1,3.0,17.0,20.0,7.0,5.0,12.0,8.0,1.0,250:04,31:16,43.0,8.0,210.0,47.0,5.9,10.0,51.0,1.25,28.0,25.0,3.0,0.0,10.0,1.0,231.0,28.9,21.0,17.0,2.0,0.0,5.0,0.0,162.0,20.2,278.0,869.0,3.13,12.0,108.6,272.0,1097.0,4.03,7.0,137.1,35.0,12.0,11.0,6.0,29.0,0.829,25.0,4.0,8.0,4.0,16.0,0.64,4.0,31.0,0.0,7.75,4.0,31.0,0.0,7.75,292.0,168.0,5.0,2007.0,6.87,11.95,16.0,250.9,163.0,276.0,1928.0,13.0,6.99,11.83,241.0,23.0,473.0,0.0,20.57,23.0,473.0,0.0,20.57,61.0,91.0,9.0,161.0,61.0,91.0,9.0,161.0,34.0,358.0,44.75,115.0,44.0,0.383,42.0,112.0,0.375,8.0,15.0,0.533,4.0,13.0,0.308
South Alabama (Sun Belt),11,4-7,770.0,3944.0,5.12,25.0,358.5,745.0,4800.0,6.44,37.0,37.0,436.4,7.0,7.0,14.0,9.0,6.0,15.0,-1.0,-0.09,334:06,30:22,40.0,12.0,125.0,46.0,4.2,40.0,273.0,3.64,26.0,24.0,0.0,0.0,13.0,0.0,219.0,19.9,37.0,31.0,3.0,0.0,13.0,1.0,300.0,27.3,419.0,1225.0,2.92,7.0,111.4,412.0,1919.0,4.66,22.0,174.5,30.0,7.0,8.0,9.0,24.0,0.8,53.0,20.0,12.0,11.0,43.0,0.811,8.0,101.0,0.0,12.62,8.0,101.0,0.0,12.62,351.0,219.0,6.0,2719.0,7.75,12.42,18.0,247.2,220.0,333.0,2881.0,15.0,8.65,13.1,261.9,20.0,490.0,0.0,24.5,20.0,490.0,0.0,24.5,90.0,130.0,11.0,231.0,90.0,130.0,11.0,231.0,42.0,384.0,34.91,167.0,66.0,0.395,59.0,143.0,0.413,16.0,34.0,0.471,10.0,26.0,0.385
South Carolina (SEC),10,2-8,664.0,3551.0,5.35,29.0,355.1,688.0,4515.0,6.56,44.0,47.0,451.5,3.0,8.0,11.0,6.0,9.0,15.0,-4.0,-0.4,293:27,29:21,31.0,16.0,150.0,39.0,3.9,27.0,150.0,2.7,29.0,26.0,1.0,0.0,11.0,0.0,235.0,23.5,47.0,45.0,0.0,0.0,11.0,0.0,360.0,36.0,369.0,1679.0,4.55,21.0,167.9,398.0,1954.0,4.91,23.0,195.4,29.0,15.0,6.0,3.0,24.0,0.828,47.0,20.0,12.0,9.0,41.0,0.872,12.0,153.0,0.0,12.75,12.0,153.0,0.0,12.75,295.0,175.0,9.0,1872.0,6.35,10.7,8.0,187.2,193.0,290.0,2561.0,21.0,8.83,13.27,256.1,18.0,453.0,1.0,25.17,18.0,453.0,1.0,25.17,113.0,106.0,15.0,234.0,113.0,106.0,15.0,234.0,50.0,437.0,43.7,137.0,50.0,0.365,61.0,126.0,0.484,17.0,23.0,0.739,8.0,15.0,0.533
San Diego St. (Mountain West),8,4-4,560.0,2806.0,5.01,20.0,350.8,520.0,2268.0,4.36,16.0,16.0,283.5,5.0,8.0,13.0,6.0,5.0,11.0,2.0,0.25,258:02,32:15,46.0,38.0,278.0,65.0,8.1,17.0,107.0,2.12,24.0,23.0,0.0,0.0,10.0,0.0,197.0,24.6,16.0,14.0,1.0,0.0,10.0,0.0,142.0,17.8,357.0,1595.0,4.47,14.0,199.4,258.0,786.0,3.05,5.0,98.2,29.0,8.0,5.0,8.0,21.0,0.724,23.0,4.0,8.0,7.0,19.0,0.826,15.0,150.0,0.0,10.0,15.0,150.0,0.0,10.0,203.0,115.0,5.0,1211.0,5.97,10.53,6.0,151.4,157.0,262.0,1482.0,11.0,5.66,9.44,185.2,13.0,338.0,0.0,26.0,13.0,338.0,0.0,26.0,51.0,59.0,12.0,122.0,51.0,59.0,12.0,122.0,38.0,339.0,42.38,120.0,44.0,0.367,36.0,121.0,0.298,8.0,17.0,0.471,8.0,10.0,0.8
